,segmento,n_seg_grupo,n_seg,n_grupo,total,per_grupo_seg,per_grupo_total,diferenca,diferenca_abs,converteu
283,- MOTORISTA ESPECIALIZADO,164,217,486537,866578,0.7557603686635944,0.5614462864277653,0.19431408223582913,0.19431408223582913,0.0
1280,- MALE b 25-34 anos PR SUL Solteiro,80,106,486537,866578,0.7547169811320755,0.5614462864277653,0.19327069470431024,0.19327069470431024,0.0
541,- VENDAS DE ROUPAS PARA FAMÍLIA,163,216,486537,866578,0.7546296296296297,0.5614462864277653,0.19318334320186437,0.19318334320186437,0.0
542,- VENDAS DE ROUPAS PARA FAMÍLIA,53,216,380041,866578,0.24537037037037038,0.4385537135722347,-0.19318334320186434,0.19318334320186434,1.0
1465,- MALE c 35-44 anos RJ SUDESTE Casado,64,85,486537,866578,0.7529411764705882,0.5614462864277653,0.19149489004282294,0.19149489004282294,0.0
408,- PROFISSIONAIS NÃO RELACIONADOS,68,275,380041,866578,0.24727272727272728,0.4385537135722347,-0.19128098629950743,0.19128098629950743,1.0
407,- PROFISSIONAIS NÃO RELACIONADOS,207,275,486537,866578,0.7527272727272727,0.5614462864277653,0.1912809862995074,0.1912809862995074,0.0
1289,- MALE b 25-34 anos RJ SUDESTE Solteiro,63,249,380041,866578,0.25301204819277107,0.4385537135722347,-0.18554166537946365,0.18554166537946365,1.0
1288,- MALE b 25-34 anos RJ SUDESTE Solteiro,186,249,486537,866578,0.7469879518072289,0.5614462864277653,0.1855416653794636,0.1855416653794636,0.0
483,- MALE b 25-34 anos RJ SUDESTE,259,347,486537,866578,0.7463976945244957,0.5614462864277653,0.18495140809673039,0.18495140809673039,0.0
484,- MALE b 25-34 anos RJ SUDESTE,88,347,380041,866578,0.25360230547550433,0.4385537135722347,-0.18495140809673039,0.18495140809673039,1.0
483,- MALE b 25-34 anos RJ,259,347,486537,866578,0.7463976945244957,0.5614462864277653,0.18495140809673039,0.18495140809673039,0.0
484,- MALE b 25-34 anos RJ,88,347,380041,866578,0.25360230547550433,0.4385537135722347,-0.18495140809673039,0.18495140809673039,1.0
1224,- MALE b 25-34 anos MG SUDESTE Casado,84,113,486537,866578,0.7433628318584071,0.5614462864277653,0.18191654543064184,0.18191654543064184,0.0
1309,- MALE b 25-34 anos RS SUL Solteiro,75,101,486537,866578,0.7425742574257426,0.5614462864277653,0.18112797099797728,0.18112797099797728,0.0
381,- PEÇAS E ACESSÓRIOS AUTOMOTIVOS,74,100,486537,866578,0.74,0.5614462864277653,0.1785537135722347,0.1785537135722347,0.0
571,- MALE d 45-54 anos MG,71,96,486537,866578,0.7395833333333334,0.5614462864277653,0.17813704690556809,0.17813704690556809,0.0
571,- MALE d 45-54 anos MG SUDESTE,71,96,486537,866578,0.7395833333333334,0.5614462864277653,0.17813704690556809,0.17813704690556809,0.0
467,- MALE b 25-34 anos MG SUDESTE,352,476,486537,866578,0.7394957983193278,0.5614462864277653,0.17804951189156248,0.17804951189156248,0.0
467,- MALE b 25-34 anos MG,352,476,486537,866578,0.7394957983193278,0.5614462864277653,0.17804951189156248,0.17804951189156248,0.0
468,- MALE b 25-34 anos MG,124,476,380041,866578,0.2605042016806723,0.4385537135722347,-0.17804951189156243,0.17804951189156243,1.0
468,- MALE b 25-34 anos MG SUDESTE,124,476,380041,866578,0.2605042016806723,0.4385537135722347,-0.17804951189156243,0.17804951189156243,1.0
601,- MALE d 45-54 anos SP,56,214,380041,866578,0.2616822429906542,0.4385537135722347,-0.17687147058158054,0.17687147058158054,1.0
601,- MALE d 45-54 anos SP SUDESTE,56,214,380041,866578,0.2616822429906542,0.4385537135722347,-0.17687147058158054,0.17687147058158054,1.0
600,- MALE d 45-54 anos SP SUDESTE,158,214,486537,866578,0.7383177570093458,0.5614462864277653,0.17687147058158048,0.17687147058158048,0.0
258,"- MECÂNICO DE MOTORES, MÁQUINAS E EQUIPAMENTOS",79,107,486537,866578,0.7383177570093458,0.5614462864277653,0.17687147058158048,0.17687147058158048,0.0
600,- MALE d 45-54 anos SP,158,214,486537,866578,0.7383177570093458,0.5614462864277653,0.17687147058158048,0.17687147058158048,0.0
312,- OUTRO,202,766,380041,866578,0.26370757180156656,0.4385537135722347,-0.17484614177066815,0.17484614177066815,1.0
311,- OUTRO,564,766,486537,866578,0.7362924281984334,0.5614462864277653,0.17484614177066815,0.17484614177066815,0.0
3,- ADMINISTRADOR DE EMPRESAS,115,436,380041,866578,0.26376146788990823,0.4385537135722347,-0.17479224568232649,0.17479224568232649,1.0
2,- ADMINISTRADOR DE EMPRESAS,321,436,486537,866578,0.7362385321100917,0.5614462864277653,0.17479224568232643,0.17479224568232643,0.0
464,- MALE b 25-34 anos GO CENTRO-OESTE,52,197,380041,866578,0.2639593908629442,0.4385537135722347,-0.17459432270929054,0.17459432270929054,1.0
463,- MALE b 25-34 anos GO CENTRO-OESTE,145,197,486537,866578,0.7360406091370558,0.5614462864277653,0.17459432270929054,0.17459432270929054,0.0
463,- MALE b 25-34 anos GO,145,197,486537,866578,0.7360406091370558,0.5614462864277653,0.17459432270929054,0.17459432270929054,0.0
464,- MALE b 25-34 anos GO,52,197,380041,866578,0.2639593908629442,0.4385537135722347,-0.17459432270929054,0.17459432270929054,1.0
468,"- SERVIÇOS PÚBLICOS (ÁGUA, LUZ, GÁS E TELEFONE)",155,211,486537,866578,0.7345971563981043,0.5614462864277653,0.17315086997033902,0.17315086997033902,0.0
469,"- SERVIÇOS PÚBLICOS (ÁGUA, LUZ, GÁS E TELEFONE)",56,211,380041,866578,0.26540284360189575,0.4385537135722347,-0.17315086997033896,0.17315086997033896,1.0
5,- c 2-3 anos de conta,511,1925,380041,866578,0.26545454545454544,0.4385537135722347,-0.17309916811768927,0.17309916811768927,1.0
4,- c 2-3 anos de conta,1414,1925,486537,866578,0.7345454545454545,0.5614462864277653,0.17309916811768922,0.17309916811768922,0.0
1413,- MALE c 35-44 anos MG SUDESTE Solteiro,94,128,486537,866578,0.734375,0.5614462864277653,0.17292871357223472,0.17292871357223472,0.0
1670,- MALE d 45-54 anos SP SUDESTE Casado,68,93,486537,866578,0.7311827956989247,0.5614462864277653,0.16973650927115946,0.16973650927115946,0.0
1479,- MALE c 35-44 anos RN NORDESTE Solteiro,76,104,486537,866578,0.7307692307692307,0.5614462864277653,0.16932294434146544,0.16932294434146544,0.0
112,- CONTADOR,104,143,486537,866578,0.7272727272727273,0.5614462864277653,0.165826440844962,0.165826440844962,0.0
1214,- MALE b 25-34 anos GO CENTRO-OESTE Solteiro,98,135,486537,866578,0.725925925925926,0.5614462864277653,0.1644796394981607,0.1644796394981607,0.0
13,- g Pós graduação incompleta,129,470,380041,866578,0.274468085106383,0.4385537135722347,-0.16408562846585173,0.16408562846585173,1.0
12,- g Pós graduação incompleta,341,470,486537,866578,0.725531914893617,0.5614462864277653,0.16408562846585173,0.16408562846585173,0.0
1471,- MALE c 35-44 anos RJ SUDESTE Solteiro,89,123,486537,866578,0.7235772357723578,0.5614462864277653,0.1621309493445925,0.1621309493445925,0.0
441,- FEMALE b 25-34 anos SP SUDESTE Solteiro,94,340,380041,866578,0.27647058823529413,0.4385537135722347,-0.16208312533694058,0.16208312533694058,1.0
440,- FEMALE b 25-34 anos SP SUDESTE Solteiro,246,340,486537,866578,0.7235294117647059,0.5614462864277653,0.16208312533694058,0.16208312533694058,0.0
50,- SP,2682,3707,486537,866578,0.7234960884812517,0.5614462864277653,0.1620498020534864,0.1620498020534864,0.0
51,- SP,1025,3707,380041,866578,0.2765039115187483,0.4385537135722347,-0.1620498020534864,0.1620498020534864,1.0
27,- ANALISTA DE SISTEMAS,149,536,380041,866578,0.27798507462686567,0.4385537135722347,-0.16056863894536905,0.16056863894536905,1.0
26,- ANALISTA DE SISTEMAS,387,536,486537,866578,0.7220149253731343,0.5614462864277653,0.160568638945369,0.160568638945369,0.0
1440,- MALE c 35-44 anos PE NORDESTE Casado,122,169,486537,866578,0.7218934911242604,0.5614462864277653,0.1604472046964951,0.1604472046964951,0.0
11,- F mais de R$ 5000,1023,3658,380041,866578,0.2796610169491525,0.4385537135722347,-0.1588926966230822,0.1588926966230822,1.0
10,- F mais de R$ 5000,2635,3658,486537,866578,0.7203389830508474,0.5614462864277653,0.15889269662308214,0.15889269662308214,0.0
536,- MALE c 35-44 anos RJ,175,243,486537,866578,0.720164609053498,0.5614462864277653,0.1587183226257327,0.1587183226257327,0.0
536,- MALE c 35-44 anos RJ SUDESTE,175,243,486537,866578,0.720164609053498,0.5614462864277653,0.1587183226257327,0.1587183226257327,0.0
537,- MALE c 35-44 anos RJ,68,243,380041,866578,0.27983539094650206,0.4385537135722347,-0.15871832262573266,0.15871832262573266,1.0
537,- MALE c 35-44 anos RJ SUDESTE,68,243,380041,866578,0.27983539094650206,0.4385537135722347,-0.15871832262573266,0.15871832262573266,1.0
625,- FEMALE c 35-44 anos SP SUDESTE Solteiro,77,107,486537,866578,0.719626168224299,0.5614462864277653,0.15817988179653375,0.15817988179653375,0.0
502,- VENDEDOR ESPECIALIZADO,115,160,486537,866578,0.71875,0.5614462864277653,0.15730371357223472,0.15730371357223472,0.0
47,- ASSISTENTE DE NÍVEL TÉCNICO,101,141,486537,866578,0.7163120567375887,0.5614462864277653,0.1548657703098234,0.1548657703098234,0.0
132,- DESENVOLVEDOR DE SOFTWARES,93,130,486537,866578,0.7153846153846154,0.5614462864277653,0.1539383289568501,0.1539383289568501,0.0
29,- MALE c 35-44 anos,2733,3823,486537,866578,0.7148835992675909,0.5614462864277653,0.15343731283982565,0.15343731283982565,0.0
30,- MALE c 35-44 anos,1090,3823,380041,866578,0.2851164007324091,0.4385537135722347,-0.1534373128398256,0.1534373128398256,1.0
107,- COMÉRCIO DE ELETRÔNICOS E INFORMÁTICA,120,168,486537,866578,0.7142857142857143,0.5614462864277653,0.15283942785794902,0.15283942785794902,0.0
587,- FEMALE c 35-44 anos RN NORDESTE Solteiro,55,77,486537,866578,0.7142857142857143,0.5614462864277653,0.15283942785794902,0.15283942785794902,0.0
10493,- MALE b 25-34 anos PE NORDESTE Solteiro AUTÔNOMO,80,112,486537,866578,0.7142857142857143,0.5614462864277653,0.15283942785794902,0.15283942785794902,0.0
539,- MALE c 35-44 anos RN NORDESTE,52,179,380041,866578,0.2905027932960894,0.4385537135722347,-0.1480509202761453,0.1480509202761453,1.0
538,- MALE c 35-44 anos RN,127,179,486537,866578,0.7094972067039106,0.5614462864277653,0.1480509202761453,0.1480509202761453,0.0
538,- MALE c 35-44 anos RN NORDESTE,127,179,486537,866578,0.7094972067039106,0.5614462864277653,0.1480509202761453,0.1480509202761453,0.0
539,- MALE c 35-44 anos RN,52,179,380041,866578,0.2905027932960894,0.4385537135722347,-0.1480509202761453,0.1480509202761453,1.0
521,- MALE c 35-44 anos MG SUDESTE,85,292,380041,866578,0.2910958904109589,0.4385537135722347,-0.14745782316127581,0.14745782316127581,1.0
521,- MALE c 35-44 anos MG,85,292,380041,866578,0.2910958904109589,0.4385537135722347,-0.14745782316127581,0.14745782316127581,1.0
520,- MALE c 35-44 anos MG SUDESTE,207,292,486537,866578,0.708904109589041,0.5614462864277653,0.14745782316127576,0.14745782316127576,0.0
520,- MALE c 35-44 anos MG,207,292,486537,866578,0.708904109589041,0.5614462864277653,0.14745782316127576,0.14745782316127576,0.0
450,- MALE b 25-34 anos AL,69,237,380041,866578,0.2911392405063291,0.4385537135722347,-0.1474144730659056,0.1474144730659056,1.0
449,- MALE b 25-34 anos AL NORDESTE,168,237,486537,866578,0.7088607594936709,0.5614462864277653,0.1474144730659056,0.1474144730659056,0.0
450,- MALE b 25-34 anos AL NORDESTE,69,237,380041,866578,0.2911392405063291,0.4385537135722347,-0.1474144730659056,0.1474144730659056,1.0
449,- MALE b 25-34 anos AL,168,237,486537,866578,0.7088607594936709,0.5614462864277653,0.1474144730659056,0.1474144730659056,0.0
35,- PR,207,708,380041,866578,0.2923728813559322,0.4385537135722347,-0.14618083221630251,0.14618083221630251,1.0
34,- PR,501,708,486537,866578,0.7076271186440678,0.5614462864277653,0.14618083221630251,0.14618083221630251,0.0
407,- SEGURANÇA,53,181,380041,866578,0.292817679558011,0.4385537135722347,-0.1457360340142237,0.1457360340142237,1.0
406,- SEGURANÇA,128,181,486537,866578,0.7071823204419889,0.5614462864277653,0.14573603401422364,0.14573603401422364,0.0
587,- MALE d 45-54 anos RJ,101,143,486537,866578,0.7062937062937062,0.5614462864277653,0.14484741986594096,0.14484741986594096,0.0
587,- MALE d 45-54 anos RJ SUDESTE,101,143,486537,866578,0.7062937062937062,0.5614462864277653,0.14484741986594096,0.14484741986594096,0.0
1325,- MALE b 25-34 anos SE NORDESTE Solteiro,72,102,486537,866578,0.7058823529411765,0.5614462864277653,0.14443606651341123,0.14443606651341123,0.0
144,- DOMÉSTICO,115,163,486537,866578,0.7055214723926381,0.5614462864277653,0.1440751859648728,0.1440751859648728,0.0
465,- MALE b 25-34 anos MA,117,166,486537,866578,0.7048192771084337,0.5614462864277653,0.14337299068066844,0.14337299068066844,0.0
465,- MALE b 25-34 anos MA NORDESTE,117,166,486537,866578,0.7048192771084337,0.5614462864277653,0.14337299068066844,0.14337299068066844,0.0
44,- RS,384,545,486537,866578,0.7045871559633028,0.5614462864277653,0.1431408695355375,0.1431408695355375,0.0
45,- RS,161,545,380041,866578,0.29541284403669726,0.4385537135722347,-0.14314086953553745,0.14314086953553745,1.0
8,- SUL,1209,1717,486537,866578,0.7041351193942924,0.5614462864277653,0.14268883296652712,0.14268883296652712,0.0
9,- SUL,508,1717,380041,866578,0.29586488060570765,0.4385537135722347,-0.14268883296652707,0.14268883296652707,1.0
1259,- MALE b 25-34 anos PE NORDESTE Casado,56,189,380041,866578,0.2962962962962963,0.4385537135722347,-0.14225741727593844,0.14225741727593844,1.0
1258,- MALE b 25-34 anos PE NORDESTE Casado,133,189,486537,866578,0.7037037037037037,0.5614462864277653,0.14225741727593844,0.14225741727593844,0.0
1375,- MALE c 35-44 anos CE NORDESTE Solteiro,121,172,486537,866578,0.7034883720930233,0.5614462864277653,0.142042085665258,0.142042085665258,0.0
1376,- MALE c 35-44 anos CE NORDESTE Solteiro,51,172,380041,866578,0.29651162790697677,0.4385537135722347,-0.14204208566525794,0.14204208566525794,1.0
191,- FEMALE b 25-34 anos PR SUL,71,101,486537,866578,0.7029702970297029,0.5614462864277653,0.14152401060193764,0.14152401060193764,0.0
191,- FEMALE b 25-34 anos PR,71,101,486537,866578,0.7029702970297029,0.5614462864277653,0.14152401060193764,0.14152401060193764,0.0
27,- MALE b 25-34 anos,4652,6625,486537,866578,0.702188679245283,0.5614462864277653,0.14074239281751777,0.14074239281751777,0.0
28,- MALE b 25-34 anos,1973,6625,380041,866578,0.297811320754717,0.4385537135722347,-0.14074239281751771,0.14074239281751771,1.0
502,- MALE c 35-44 anos AL NORDESTE,75,107,486537,866578,0.7009345794392523,0.5614462864277653,0.13948829301148702,0.13948829301148702,0.0
502,- MALE c 35-44 anos AL,75,107,486537,866578,0.7009345794392523,0.5614462864277653,0.13948829301148702,0.13948829301148702,0.0
366,- FEMALE b 25-34 anos PB NORDESTE Solteiro,88,126,486537,866578,0.6984126984126984,0.5614462864277653,0.1369664119849331,0.1369664119849331,0.0
46,- SC,324,464,486537,866578,0.6982758620689655,0.5614462864277653,0.13682957564120024,0.13682957564120024,0.0
47,- SC,140,464,380041,866578,0.3017241379310345,0.4385537135722347,-0.13682957564120024,0.13682957564120024,1.0
412,- PROVEDORES DE ACESSO / REDE COMPUTADORES,69,228,380041,866578,0.3026315789473684,0.4385537135722347,-0.1359221346248663,0.1359221346248663,1.0
411,- PROVEDORES DE ACESSO / REDE COMPUTADORES,159,228,486537,866578,0.6973684210526315,0.5614462864277653,0.13592213462486624,0.13592213462486624,0.0
13,- DF,91,300,380041,866578,0.30333333333333334,0.4385537135722347,-0.13522038023890137,0.13522038023890137,1.0
12,- DF,209,300,486537,866578,0.6966666666666667,0.5614462864277653,0.13522038023890137,0.13522038023890137,0.0
510,- MALE c 35-44 anos CE,241,346,486537,866578,0.6965317919075145,0.5614462864277653,0.13508550547974918,0.13508550547974918,0.0
510,- MALE c 35-44 anos CE NORDESTE,241,346,486537,866578,0.6965317919075145,0.5614462864277653,0.13508550547974918,0.13508550547974918,0.0
511,- MALE c 35-44 anos CE NORDESTE,105,346,380041,866578,0.30346820809248554,0.4385537135722347,-0.13508550547974918,0.13508550547974918,1.0
511,- MALE c 35-44 anos CE,105,346,380041,866578,0.30346820809248554,0.4385537135722347,-0.13508550547974918,0.13508550547974918,1.0
271,- MICRO EMPRESÁRIO,98,141,486537,866578,0.6950354609929078,0.5614462864277653,0.13358917456514252,0.13358917456514252,0.0
285,- LOJAS DE DISCO,56,98,380041,866578,0.5714285714285714,0.4385537135722347,0.13287485785633668,0.13287485785633668,1.0
1407,- MALE c 35-44 anos MG SUDESTE Casado,93,134,486537,866578,0.6940298507462687,0.5614462864277653,0.13258356431850338,0.13258356431850338,0.0
531,- MALE c 35-44 anos PE,132,431,380041,866578,0.3062645011600928,0.4385537135722347,-0.13228921241214192,0.13228921241214192,1.0
531,- MALE c 35-44 anos PE NORDESTE,132,431,380041,866578,0.3062645011600928,0.4385537135722347,-0.13228921241214192,0.13228921241214192,1.0
530,- MALE c 35-44 anos PE NORDESTE,299,431,486537,866578,0.6937354988399071,0.5614462864277653,0.13228921241214187,0.13228921241214187,0.0
530,- MALE c 35-44 anos PE,299,431,486537,866578,0.6937354988399071,0.5614462864277653,0.13228921241214187,0.13228921241214187,0.0
421,- ROUPA MASCULINA E FEMININA,63,91,486537,866578,0.6923076923076923,0.5614462864277653,0.130861405879927,0.130861405879927,0.0
207,- FEMALE b 25-34 anos SP,160,518,380041,866578,0.3088803088803089,0.4385537135722347,-0.12967340469192584,0.12967340469192584,1.0
207,- FEMALE b 25-34 anos SP SUDESTE,160,518,380041,866578,0.3088803088803089,0.4385537135722347,-0.12967340469192584,0.12967340469192584,1.0
206,- FEMALE b 25-34 anos SP,358,518,486537,866578,0.6911196911196911,0.5614462864277653,0.1296734046919258,0.1296734046919258,0.0
206,- FEMALE b 25-34 anos SP SUDESTE,358,518,486537,866578,0.6911196911196911,0.5614462864277653,0.1296734046919258,0.1296734046919258,0.0
302,- OPERADOR DE MÁQUINAS E EQUIPAMENTOS,84,271,380041,866578,0.30996309963099633,0.4385537135722347,-0.12859061394123839,0.12859061394123839,1.0
301,- OPERADOR DE MÁQUINAS E EQUIPAMENTOS,187,271,486537,866578,0.6900369003690037,0.5614462864277653,0.12859061394123839,0.12859061394123839,0.0
10,- f Ensino superior completo,2952,4280,486537,866578,0.6897196261682244,0.5614462864277653,0.12827333974045907,0.12827333974045907,0.0
11,- f Ensino superior completo,1328,4280,380041,866578,0.3102803738317757,0.4385537135722347,-0.128273339740459,0.128273339740459,1.0
314,- FEMALE e 55-64 anos CE NORDESTE,51,74,486537,866578,0.6891891891891891,0.5614462864277653,0.12774290276142386,0.12774290276142386,0.0
314,- FEMALE e 55-64 anos CE,51,74,486537,866578,0.6891891891891891,0.5614462864277653,0.12774290276142386,0.12774290276142386,0.0
236,- FEMALE c 35-44 anos PB,82,119,486537,866578,0.6890756302521008,0.5614462864277653,0.12762934382433555,0.12762934382433555,0.0
236,- FEMALE c 35-44 anos PB NORDESTE,82,119,486537,866578,0.6890756302521008,0.5614462864277653,0.12762934382433555,0.12762934382433555,0.0
189,- FARMACÊUTICO,53,77,486537,866578,0.6883116883116883,0.5614462864277653,0.12686540188392303,0.12686540188392303,0.0
186,- FEMALE b 25-34 anos PB NORDESTE,59,189,380041,866578,0.31216931216931215,0.4385537135722347,-0.12638440140292256,0.12638440140292256,1.0
186,- FEMALE b 25-34 anos PB,59,189,380041,866578,0.31216931216931215,0.4385537135722347,-0.12638440140292256,0.12638440140292256,1.0
185,- FEMALE b 25-34 anos PB,130,189,486537,866578,0.6878306878306878,0.5614462864277653,0.1263844014029225,0.1263844014029225,0.0
185,- FEMALE b 25-34 anos PB NORDESTE,130,189,486537,866578,0.6878306878306878,0.5614462864277653,0.1263844014029225,0.1263844014029225,0.0
559,- MALE d 45-54 anos BA NORDESTE,147,214,486537,866578,0.6869158878504673,0.5614462864277653,0.12546960142270203,0.12546960142270203,0.0
559,- MALE d 45-54 anos BA,147,214,486537,866578,0.6869158878504673,0.5614462864277653,0.12546960142270203,0.12546960142270203,0.0
560,- MALE d 45-54 anos BA NORDESTE,67,214,380041,866578,0.3130841121495327,0.4385537135722347,-0.12546960142270203,0.12546960142270203,1.0
560,- MALE d 45-54 anos BA,67,214,380041,866578,0.3130841121495327,0.4385537135722347,-0.12546960142270203,0.12546960142270203,1.0
474,- FEMALE c 35-44 anos CE NORDESTE Casado,85,124,486537,866578,0.6854838709677419,0.5614462864277653,0.1240375845399766,0.1240375845399766,0.0
277,- LOJAS DE COSMÉTICOS,61,89,486537,866578,0.6853932584269663,0.5614462864277653,0.12394697199920102,0.12394697199920102,0.0
494,- MALE b 25-34 anos SE,89,130,486537,866578,0.6846153846153846,0.5614462864277653,0.12316909818761934,0.12316909818761934,0.0
494,- MALE b 25-34 anos SE NORDESTE,89,130,486537,866578,0.6846153846153846,0.5614462864277653,0.12316909818761934,0.12316909818761934,0.0
5,- c 35-44 anos,2085,6605,380041,866578,0.315669947009841,0.4385537135722347,-0.12288376656239369,0.12288376656239369,1.0
4,- c 35-44 anos,4520,6605,486537,866578,0.6843300529901589,0.5614462864277653,0.12288376656239364,0.12288376656239364,0.0
32,- MALE d 45-54 anos,462,1463,380041,866578,0.3157894736842105,0.4385537135722347,-0.12276423988802421,0.12276423988802421,1.0
31,- MALE d 45-54 anos,1001,1463,486537,866578,0.6842105263157895,0.5614462864277653,0.12276423988802421,0.12276423988802421,0.0
159,- EMPRESÁRIO,356,1123,380041,866578,0.3170080142475512,0.4385537135722347,-0.12154569932468351,0.12154569932468351,1.0
158,- EMPRESÁRIO,767,1123,486537,866578,0.6829919857524488,0.5614462864277653,0.12154569932468351,0.12154569932468351,0.0
443,- MALE a ate 24 anos SP,376,551,486537,866578,0.6823956442831216,0.5614462864277653,0.12094935785535632,0.12094935785535632,0.0
444,- MALE a ate 24 anos SP,175,551,380041,866578,0.3176043557168784,0.4385537135722347,-0.12094935785535632,0.12094935785535632,1.0
444,- MALE a ate 24 anos SP SUDESTE,175,551,380041,866578,0.3176043557168784,0.4385537135722347,-0.12094935785535632,0.12094935785535632,1.0
443,- MALE a ate 24 anos SP SUDESTE,376,551,486537,866578,0.6823956442831216,0.5614462864277653,0.12094935785535632,0.12094935785535632,0.0
257,- FEMALE c 35-44 anos SP SUDESTE,158,232,486537,866578,0.6810344827586207,0.5614462864277653,0.11958819633085538,0.11958819633085538,0.0
258,- FEMALE c 35-44 anos SP SUDESTE,74,232,380041,866578,0.31896551724137934,0.4385537135722347,-0.11958819633085538,0.11958819633085538,1.0
258,- FEMALE c 35-44 anos SP,74,232,380041,866578,0.31896551724137934,0.4385537135722347,-0.11958819633085538,0.11958819633085538,1.0
257,- FEMALE c 35-44 anos SP,158,232,486537,866578,0.6810344827586207,0.5614462864277653,0.11958819633085538,0.11958819633085538,0.0
392,- PUBLICITÁRIO,64,94,486537,866578,0.6808510638297872,0.5614462864277653,0.11940477740202193,0.11940477740202193,0.0
1177,- MALE b 25-34 anos BA NORDESTE Casado,119,175,486537,866578,0.68,0.5614462864277653,0.11855371357223476,0.11855371357223476,0.0
1178,- MALE b 25-34 anos BA NORDESTE Casado,56,175,380041,866578,0.32,0.4385537135722347,-0.11855371357223471,0.11855371357223471,1.0
477,- MALE b 25-34 anos PE,496,730,486537,866578,0.6794520547945205,0.5614462864277653,0.11800576836675525,0.11800576836675525,0.0
478,- MALE b 25-34 anos PE,234,730,380041,866578,0.32054794520547947,0.4385537135722347,-0.11800576836675525,0.11800576836675525,1.0
477,- MALE b 25-34 anos PE NORDESTE,496,730,486537,866578,0.6794520547945205,0.5614462864277653,0.11800576836675525,0.11800576836675525,0.0
478,- MALE b 25-34 anos PE NORDESTE,234,730,380041,866578,0.32054794520547947,0.4385537135722347,-0.11800576836675525,0.11800576836675525,1.0
326,- FEMALE b 25-34 anos GO CENTRO-OESTE Solteiro,55,81,486537,866578,0.6790123456790124,0.5614462864277653,0.11756605925124708,0.11756605925124708,0.0
474,- MALE b 25-34 anos PA NORTE,55,171,380041,866578,0.3216374269005848,0.4385537135722347,-0.11691628667164994,0.11691628667164994,1.0
474,- MALE b 25-34 anos PA,55,171,380041,866578,0.3216374269005848,0.4385537135722347,-0.11691628667164994,0.11691628667164994,1.0
473,- MALE b 25-34 anos PA,116,171,486537,866578,0.6783625730994152,0.5614462864277653,0.11691628667164988,0.11691628667164988,0.0
473,- MALE b 25-34 anos PA NORTE,116,171,486537,866578,0.6783625730994152,0.5614462864277653,0.11691628667164988,0.11691628667164988,0.0
5,- MALE,5432,16820,380041,866578,0.32294887039239,0.4385537135722347,-0.11560484317984471,0.11560484317984471,1.0
4,- MALE,11388,16820,486537,866578,0.6770511296076099,0.5614462864277653,0.11560484317984465,0.11560484317984465,0.0
22,- MS,92,136,486537,866578,0.6764705882352942,0.5614462864277653,0.11502430180752887,0.11502430180752887,0.0
158,- FEMALE a ate 24 anos CE NORDESTE Solteiro,138,309,486537,866578,0.44660194174757284,0.5614462864277653,-0.11484434468019245,0.11484434468019245,0.0
159,- FEMALE a ate 24 anos CE NORDESTE Solteiro,171,309,380041,866578,0.5533980582524272,0.4385537135722347,0.11484434468019245,0.11484434468019245,1.0
35,- MALE f 65-74 anos,71,105,486537,866578,0.6761904761904762,0.5614462864277653,0.11474418976271095,0.11474418976271095,0.0
239,- FEMALE c 35-44 anos PE,105,324,380041,866578,0.32407407407407407,0.4385537135722347,-0.11447963949816065,0.11447963949816065,1.0
239,- FEMALE c 35-44 anos PE NORDESTE,105,324,380041,866578,0.32407407407407407,0.4385537135722347,-0.11447963949816065,0.11447963949816065,1.0
238,- FEMALE c 35-44 anos PE NORDESTE,219,324,486537,866578,0.6759259259259259,0.5614462864277653,0.11447963949816065,0.11447963949816065,0.0
238,- FEMALE c 35-44 anos PE,219,324,486537,866578,0.6759259259259259,0.5614462864277653,0.11447963949816065,0.11447963949816065,0.0
4,- ADVOGADO,202,299,486537,866578,0.6755852842809364,0.5614462864277653,0.11413899785317116,0.11413899785317116,0.0
5,- ADVOGADO,97,299,380041,866578,0.32441471571906355,0.4385537135722347,-0.11413899785317116,0.11413899785317116,1.0
6,- SUDESTE,6257,9264,486537,866578,0.6754101899827288,0.5614462864277653,0.11396390355496355,0.11396390355496355,0.0
7,- SUDESTE,3007,9264,380041,866578,0.32458981001727116,0.4385537135722347,-0.11396390355496355,0.11396390355496355,1.0
282,- LOJAS DE DEPARTAMENTO,473,1457,380041,866578,0.32463967055593684,0.4385537135722347,-0.11391404301629787,0.11391404301629787,1.0
281,- LOJAS DE DEPARTAMENTO,984,1457,486537,866578,0.6753603294440631,0.5614462864277653,0.11391404301629782,0.11391404301629782,0.0
1192,- MALE b 25-34 anos CE NORDESTE Solteiro,322,477,486537,866578,0.6750524109014675,0.5614462864277653,0.11360612447370222,0.11360612447370222,0.0
1193,- MALE b 25-34 anos CE NORDESTE Solteiro,155,477,380041,866578,0.3249475890985325,0.4385537135722347,-0.11360612447370222,0.11360612447370222,1.0
1,- Casado,2534,7788,380041,866578,0.3253723677452491,0.4385537135722347,-0.11318134582698564,0.11318134582698564,1.0
0,- Casado,5254,7788,486537,866578,0.6746276322547509,0.5614462864277653,0.11318134582698558,0.11318134582698558,0.0
1537,- MALE d 45-54 anos BA NORDESTE Casado,62,92,486537,866578,0.6739130434782609,0.5614462864277653,0.11246675705049558,0.11246675705049558,0.0
